name,mana_cost,cmc,colors,type,supertypes,subtypes,text,power,toughness,loyalty,legalities
Red Cliffs Armada,{4}{U},5.0,U,Creature — Human Soldier,,"Human, Soldier",Red Cliffs Armada can't attack unless defending player controls an Island.,5,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Screeching Drake,{3}{U},4.0,U,Creature — Drake,,Drake,"Flying
When Screeching Drake enters the battlefield, draw a card, then discard a card.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Sea Drake,{2}{U},3.0,U,Creature — Drake,,Drake,"Flying
When Sea Drake enters the battlefield, return two target lands you control to their owner's hand.",4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Modern, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Fire Dragon,{6}{R}{R}{R},9.0,R,Creature — Dragon,,Dragon,"Flying
When Fire Dragon enters the battlefield, it deals damage to target creature equal to the number of Mountains you control.",6,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wolf Pack,{6}{G}{G},8.0,G,Creature — Wolf,,Wolf,You may have Wolf Pack assign its combat damage as though it weren't blocked.,7,6,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Eightfold Maze,{2}{W},3.0,W,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Destroy target attacking creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
False Defeat,{3}{W},4.0,W,Sorcery,,,Return target creature card from your graveyard to the battlefield.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Guan Yu, Sainted Warrior",{3}{W}{W},5.0,W,Legendary Creature — Human Soldier Warrior,Legendary,"Human, Soldier, Warrior","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
When Guan Yu, Sainted Warrior is put into your graveyard from the battlefield, you may shuffle Guan Yu into your library.",3,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Guan Yu's 1,000-Li March",{4}{W}{W},6.0,W,Sorcery,,,Destroy all tapped creatures.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Liu Bei, Lord of Shu",{3}{W}{W},5.0,W,Legendary Creature — Human Soldier,Legendary,"Human, Soldier","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Liu Bei, Lord of Shu gets +2/+2 as long as you control a permanent named Guan Yu, Sainted Warrior or a permanent named Zhang Fei, Fierce Warrior.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Misfortune's Gain,{3}{W},4.0,W,Sorcery,,,Destroy target creature. Its owner gains 4 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Shu Cavalry,{2}{W},3.0,W,Creature — Human Soldier,,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Shu Elite Companions,{4}{W},5.0,W,Creature — Human Soldier,,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Shu General,{3}{W},4.0,W,Creature — Human Soldier,,"Human, Soldier",Vigilance; horsemanship (This creature can't be blocked except by creatures with horsemanship.),2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Shu Soldier-Farmers,{4}{W},5.0,W,Creature — Human Soldier,,"Human, Soldier","When Shu Soldier-Farmers enters the battlefield, you gain 4 life.",2,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Zhang Fei, Fierce Warrior",{4}{W}{W},6.0,W,Legendary Creature — Human Soldier Warrior,Legendary,"Human, Soldier, Warrior",Vigilance; horsemanship (This creature can't be blocked except by creatures with horsemanship.),4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Forced Retreat,{2}{U},3.0,U,Sorcery,,,Put target creature on top of its owner's library.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Lu Meng, Wu General",{3}{U}{U},5.0,U,Legendary Creature — Human Soldier,Legendary,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Sun Ce, Young Conquerer",{3}{U}{U},5.0,U,Legendary Creature — Human Soldier,Legendary,"Human, Soldier","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
When Sun Ce, Young Conquerer enters the battlefield, you may return target creature to its owner's hand.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Sun Quan, Lord of Wu",{4}{U}{U},6.0,U,Legendary Creature — Human Soldier,Legendary,"Human, Soldier",Creatures you control have horsemanship. (They can't be blocked except by creatures with horsemanship.),4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wu Elite Cavalry,{3}{U},4.0,U,Creature — Human Soldier,,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wu Longbowman,{2}{U},3.0,U,Creature — Human Soldier Archer,,"Human, Soldier, Archer","{T}: Wu Longbowman deals 1 damage to any target. Activate only during your turn, before attackers are declared.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wu Warship,{2}{U},3.0,U,Creature — Human Soldier,,"Human, Soldier",Wu Warship can't attack unless defending player controls an Island.,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Desperate Charge,{2}{B},3.0,B,Sorcery,,,Creatures you control get +2/+0 until end of turn.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Ghostly Visit,{2}{B},3.0,B,Sorcery,,,Destroy target nonblack creature.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Stolen Grain,{4}{B}{B},6.0,B,Sorcery,,,Stolen Grain deals 5 damage to target opponent or planeswalker. You gain 5 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wei Elite Companions,{4}{B},5.0,B,Creature — Human Soldier,,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wei Infantry,{1}{B},2.0,B,Creature — Human Soldier,,"Human, Soldier",,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wei Night Raiders,{2}{B}{B},4.0,B,Creature — Human Soldier,,"Human, Soldier","Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Whenever Wei Night Raiders deals damage to an opponent, that player discards a card.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wei Strike Force,{2}{B},3.0,B,Creature — Human Soldier,,"Human, Soldier",Horsemanship (This creature can't be blocked except by creatures with horsemanship.),2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Young Wei Recruits,{1}{B},2.0,B,Creature — Human Soldier,,"Human, Soldier",Young Wei Recruits can't block.,2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Burning of Xinye,{4}{R}{R},6.0,R,Sorcery,,,"You destroy four lands you control, then target opponent destroys four lands they control. Then Burning of Xinye deals 4 damage to each creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Corrupt Eunuchs,{3}{R},4.0,R,Creature — Human Advisor,,"Human, Advisor","When Corrupt Eunuchs enters the battlefield, it deals 2 damage to target creature.",2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Dong Zhou, the Tyrant",{4}{R},5.0,R,Legendary Creature — Human Soldier,Legendary,"Human, Soldier","When Dong Zhou, the Tyrant enters the battlefield, target creature an opponent controls deals damage equal to its power to that player.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Fire Ambush,{1}{R},2.0,R,Sorcery,,,Fire Ambush deals 3 damage to any target.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Forked Lightning,{3}{R},4.0,R,Sorcery,,,"Forked Lightning deals 4 damage divided as you choose among one, two, or three target creatures.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Lu Bu, Master-at-Arms",{5}{R},6.0,R,Legendary Creature — Human Soldier Warrior,Legendary,"Human, Soldier, Warrior",Haste; horsemanship (This creature can't be blocked except by creatures with horsemanship.),4,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Raging Minotaur,{2}{R}{R},4.0,R,Creature — Minotaur Berserker,,"Minotaur, Berserker",Haste,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Zodiac Dragon,{7}{R}{R},9.0,R,Creature — Dragon,,Dragon,"When Zodiac Dragon is put into your graveyard from the battlefield, you may return it to your hand.",8,8,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Heavy Fog,{1}{G},2.0,G,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Prevent all damage that would be dealt to you this turn by attacking creatures.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Hunting Cheetah,{2}{G},3.0,G,Creature — Cat,,Cat,"Whenever Hunting Cheetah deals damage to an opponent, you may search your library for a Forest card, reveal that card, put it into your hand, then shuffle.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Jungle Lion,{G},1.0,G,Creature — Cat,,Cat,Jungle Lion can't block.,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
"Meng Huo, Barbarian King",{3}{G}{G},5.0,G,Legendary Creature — Human Barbarian Soldier,Legendary,"Human, Barbarian, Soldier",Other green creatures you control get +1/+1.,4,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Meng Huo's Horde,{4}{G},5.0,G,Creature — Human Soldier,,"Human, Soldier",,4,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Riding the Dilu Horse,{2}{G},3.0,G,Sorcery,,,Target creature gets +2/+2 and gains horsemanship. (It can't be blocked except by creatures with horsemanship. This effect lasts indefinitely.),,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Slashing Tiger,{2}{G}{G},4.0,G,Creature — Cat,,Cat,"Whenever Slashing Tiger becomes blocked, it gets +2/+2 until end of turn.",3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Trip Wire,{2}{G},3.0,G,Sorcery,,,Destroy target creature with horsemanship.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Alaborn Musketeer,{1}{W},2.0,W,Creature — Human Soldier,,"Human, Soldier",Reach (This creature can block creatures with flying.),2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Alaborn Trooper,{2}{W},3.0,W,Creature — Human Soldier,,"Human, Soldier",,2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Champion Lancer,{4}{W}{W},6.0,W,Creature — Human Knight,,"Human, Knight",Prevent all damage that would be dealt to Champion Lancer by creatures.,3,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Harsh Justice,{2}{W},3.0,W,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
This turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Just Fate,{2}{W},3.0,W,Instant,,,"Cast this spell only during the declare attackers step and only if you've been attacked this step.
Destroy target attacking creature.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Spotted Griffin,{3}{W},4.0,W,Creature — Griffin,,Griffin,Flying,2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Steam Catapult,{3}{W}{W},5.0,W,Creature — Human Soldier,,"Human, Soldier","{T}: Destroy target tapped creature. Activate only during your turn, before attackers are declared.",2,3,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Cloud Dragon,{5}{U},6.0,U,Creature — Illusion Dragon,,"Illusion, Dragon","Flying
Cloud Dragon can block only creatures with flying.",5,4,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Cloud Spirit,{2}{U},3.0,U,Creature — Spirit,,Spirit,"Flying
Cloud Spirit can block only creatures with flying.",3,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Premodern, legality: Legal, format: Vintage, legality: Legal"
False Summoning,{1}{U},2.0,U,Instant,,,Counter target creature spell.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Owl Familiar,{1}{U},2.0,U,Creature — Bird,,Bird,"Flying
When Owl Familiar enters the battlefield, draw a card, then discard a card.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Symbol of Unsummoning,{2}{U},3.0,U,Sorcery,,,"Return target creature to its owner's hand.
Draw a card.",,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Talas Researcher,{4}{U},5.0,U,Creature — Human Pirate Wizard,,"Human, Pirate, Wizard","{T}: Draw a card. Activate only during your turn, before attackers are declared.",1,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Thing from the Deep,{6}{U}{U}{U},9.0,U,Creature — Leviathan,,Leviathan,"Whenever Thing from the Deep attacks, sacrifice it unless you sacrifice an Island.",9,9,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dakmor Plague,{3}{B}{B},5.0,B,Sorcery,,,Dakmor Plague deals 3 damage to each creature and each player.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Dread Reaper,{3}{B}{B}{B},6.0,B,Creature — Horror,,Horror,"Flying
When Dread Reaper enters the battlefield, you lose 5 life.",6,5,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Foul Spirit,{2}{B},3.0,B,Creature — Spirit,,Spirit,"Flying
When Foul Spirit enters the battlefield, sacrifice a land.",3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Prowling Nightstalker,{3}{B},4.0,B,Creature — Nightstalker,,Nightstalker,Prowling Nightstalker can't be blocked except by black creatures.,2,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Rain of Daggers,{4}{B}{B},6.0,B,Sorcery,,,Destroy all creatures target opponent controls. You lose 2 life for each creature destroyed this way.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Soul Shred,{3}{B}{B},5.0,B,Sorcery,,,Soul Shred deals 3 damage to target nonblack creature. You gain 3 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Wicked Pact,{1}{B}{B},3.0,B,Sorcery,,,Destroy two target nonblack creatures. You lose 5 life.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Devastation,{5}{R}{R},7.0,R,Sorcery,,,Destroy all creatures and lands.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Fire Imp,{2}{R},3.0,R,Creature — Imp,,Imp,"When Fire Imp enters the battlefield, it deals 2 damage to target creature.",2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Paupercommander, legality: Restricted, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Fire Tempest,{5}{R}{R},7.0,R,Sorcery,,,Fire Tempest deals 6 damage to each creature and each player.,,,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Goblin Bully,{1}{R},2.0,R,Creature — Goblin,,Goblin,,2,1,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
Goblin Cavaliers,{2}{R},3.0,R,Creature — Goblin,,Goblin,,3,2,,"format: Commander, legality: Legal, format: Duel, legality: Legal, format: Legacy, legality: Legal, format: Oathbreaker, legality: Legal, format: Pauper, legality: Legal, format: Paupercommander, legality: Legal, format: Penny, legality: Legal, format: Predh, legality: Legal, format: Vintage, legality: Legal"
